,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,isFraud
2033703,1797.2,0.0,0.0,0.0,0.0,PAYMENT,0
5965230,110752.81,11114001.14,11224753.95,198178.58,87425.77,CASH_IN,0
2881278,123036.02,99206.0,0.0,3338703.48,3461739.51,CASH_OUT,0
2743810,567667.09,60030.0,0.0,222550.59,790217.68,TRANSFER,0
1906519,989.67,414852.59,413862.92,0.0,0.0,PAYMENT,0
3612434,128339.45,0.0,0.0,2752896.65,2881236.1,CASH_OUT,0
265322,435444.21,15505.0,0.0,0.0,1039299.63,CASH_OUT,0
2573515,26546.16,253516.12,226969.96,0.0,0.0,PAYMENT,0
2625678,15326.98,103523.78,88196.8,0.0,0.0,PAYMENT,0
2053545,378589.07,0.0,0.0,420614.3,799203.36,CASH_OUT,0
1647221,212877.07,237833.32,24956.25,484496.09,697373.16,CASH_OUT,0
5962568,3151.57,50870.0,47718.43,0.0,0.0,PAYMENT,0
1376637,17694.1,12003960.02,12021654.12,22688.16,4994.06,CASH_IN,0
2018044,304091.1,69440.0,0.0,771502.94,1075594.05,CASH_OUT,0
1486281,13757.64,298.0,0.0,0.0,0.0,PAYMENT,0
3648634,1199.4,215.0,0.0,0.0,0.0,PAYMENT,0
2617062,153745.53,34488.0,188233.53,0.0,0.0,CASH_IN,0
2517401,311822.99,0.0,0.0,1068241.76,1380064.75,CASH_OUT,0
4867779,124957.33,2349059.13,2474016.46,2510768.45,2385811.12,CASH_IN,0
3777510,373424.23,269832.0,0.0,137925.32,511349.55,CASH_OUT,0
2941970,216368.16,0.0,0.0,731434.97,947803.13,CASH_OUT,0
3295486,143876.62,21555.0,165431.62,2185164.11,2369044.07,CASH_IN,0
764649,10037.62,363552.92,353515.3,0.0,0.0,PAYMENT,0
5596986,20860.49,10257.32,0.0,0.0,0.0,PAYMENT,0
4738638,11134.87,0.0,0.0,0.0,0.0,PAYMENT,0
3374820,18230.39,10090.0,0.0,0.0,0.0,PAYMENT,0
4063155,199208.46,0.0,0.0,1797341.08,1996549.54,TRANSFER,0
866944,2310.71,971303.27,968992.56,0.0,0.0,PAYMENT,0
3343206,240688.38,0.0,0.0,295270.5,535958.88,CASH_OUT,0
5805172,191557.39,1119066.32,1310623.71,1942831.78,1751274.38,CASH_IN,0
3680820,334407.56,0.0,0.0,4537110.27,4871517.83,CASH_OUT,0
2228563,3484.08,22467.0,18982.92,0.0,0.0,PAYMENT,0
4879926,5970.41,0.0,0.0,0.0,0.0,PAYMENT,0
1036673,685989.47,0.0,0.0,2329809.0,3015798.47,TRANSFER,0
5062910,108713.2,300557.0,191843.8,664180.36,772893.57,CASH_OUT,0
2158012,150201.53,26234967.32,26385168.85,299034.95,148833.42,CASH_IN,0
456391,222613.8,1187.0,0.0,562171.18,784784.98,TRANSFER,0
2291788,3575.15,4845416.8,4848991.95,602589.37,599014.22,CASH_IN,0
766864,138522.32,299667.0,161144.68,2173244.85,2311767.17,CASH_OUT,0
1954745,46534.14,2780511.47,2827045.61,414601.07,368066.93,CASH_IN,0
3882363,4172.48,73.0,0.0,0.0,0.0,PAYMENT,0
2693055,193692.54,19594.0,0.0,290957.93,535067.52,CASH_OUT,0
2015709,5865.0,28847.0,22982.0,0.0,0.0,PAYMENT,0
4900919,421044.8,13682.0,0.0,0.0,421044.8,CASH_OUT,0
6031535,334476.46,94852.0,0.0,11250.53,345726.99,CASH_OUT,0
4727413,17241.73,210579.0,193337.27,0.0,0.0,PAYMENT,0
4746838,42340.36,0.0,0.0,0.0,0.0,PAYMENT,0
1391405,20331.57,129779.24,109447.67,0.0,0.0,PAYMENT,0
5044880,15536.74,31225.0,15688.26,0.0,0.0,PAYMENT,0
968601,21843.38,1486.0,0.0,422768.8,444612.19,CASH_OUT,0
992431,284366.48,2694975.08,2979341.57,1001159.39,716792.91,CASH_IN,0
820981,399858.13,21322.0,0.0,411117.84,810975.98,CASH_OUT,0
5636749,51395.22,10077.0,0.0,0.0,0.0,PAYMENT,0
3049079,244775.04,21446.0,0.0,0.0,244775.04,CASH_OUT,0
4688001,22957.97,2729392.27,2752350.25,84172.56,61214.59,CASH_IN,0
5374401,2783.83,100116.0,97332.17,225608.79,228392.62,DEBIT,0
5079798,8381.22,0.0,0.0,0.0,0.0,PAYMENT,0
1330187,32323.28,44476.0,12152.72,0.0,0.0,PAYMENT,0
2024999,22444.19,0.0,0.0,0.0,0.0,PAYMENT,0
962799,89982.93,0.0,0.0,285499.03,375481.96,CASH_OUT,0
2393418,265707.98,71084.84,336792.82,270917.07,5209.09,CASH_IN,0
3179238,27398.61,0.0,0.0,80720.88,108119.49,CASH_OUT,0
3449473,204459.32,5776824.07,5981283.39,1056785.46,852326.14,CASH_IN,0
1802113,566282.48,9540.0,0.0,0.0,566282.48,TRANSFER,0
6310064,451367.58,9965.0,0.0,2512653.87,2964021.44,CASH_OUT,0
5400015,283241.19,105.0,283346.19,1086832.4,803591.21,CASH_IN,0
4701551,304154.33,11238.0,0.0,665543.35,969697.68,CASH_OUT,0
2531412,288440.7,14564.0,0.0,291638.16,580078.85,CASH_OUT,0
6011595,33477.89,0.0,0.0,0.0,0.0,PAYMENT,0
2976417,1055566.69,0.0,0.0,1233709.6,2415146.05,TRANSFER,0
5586642,535234.16,0.0,0.0,645612.16,1180846.32,TRANSFER,0
5192791,9623.53,298.0,0.0,0.0,0.0,PAYMENT,0
3222847,210814.69,858098.5,1068913.19,3481541.43,3270726.73,CASH_IN,0
3044084,175010.87,0.0,0.0,377303.13,626101.51,CASH_OUT,0
5620858,66567.03,1217536.19,1284103.22,659486.37,592919.34,CASH_IN,0
798949,114244.23,89714.0,0.0,0.0,839172.96,CASH_OUT,0
68767,8222.0,31742.0,23520.0,0.0,0.0,PAYMENT,0
4822050,54179.25,1278374.27,1332553.52,171735.21,117555.96,CASH_IN,0
3918032,43001.23,0.0,0.0,632397.34,675398.57,CASH_OUT,0
618975,8434.85,195202.99,186768.14,0.0,0.0,PAYMENT,0
3815288,2131.32,51347.0,49215.68,0.0,0.0,PAYMENT,0
3188026,5538.35,60919.0,55380.65,0.0,0.0,PAYMENT,0
3956554,47479.21,11294.0,0.0,0.0,0.0,PAYMENT,0
2812636,180605.14,15443.0,196048.14,703428.26,522823.12,CASH_IN,0
5764791,277601.46,21622.0,0.0,0.0,277601.46,CASH_OUT,0
4704095,18375.09,0.0,0.0,0.0,0.0,PAYMENT,0
839697,9153.03,410512.12,401359.09,75060.36,84213.39,CASH_OUT,0
1686591,154732.99,0.0,0.0,9747646.03,9902379.02,CASH_OUT,0
4291281,68314.93,663531.31,731846.24,179939.91,111624.99,CASH_IN,0
2920812,478155.72,80904.0,559059.72,1549383.48,906969.79,CASH_IN,0
4981142,4302.2,20029.0,15726.8,0.0,0.0,PAYMENT,0
2881521,44179.19,345.0,0.0,0.0,44179.19,CASH_OUT,0
1513645,217624.31,0.0,0.0,403014.84,620639.15,TRANSFER,0
4338041,103773.13,0.0,0.0,1023873.01,1127646.13,CASH_OUT,0
1244604,2198535.21,0.0,0.0,2292171.29,4490706.5,TRANSFER,0
6309,10335.09,273145.1,262810.01,0.0,0.0,PAYMENT,0
2172619,15486.87,328018.29,312531.42,0.0,0.0,PAYMENT,0
2355332,252934.54,0.0,0.0,299840.3,552774.84,TRANSFER,0
3714150,28913.98,0.0,0.0,170842.8,199756.78,CASH_OUT,0
440939,192327.71,94136.39,0.0,0.0,192327.71,CASH_OUT,0
1301468,28446.59,155224.0,126777.41,0.0,0.0,PAYMENT,0
3468494,249295.7,111715.0,0.0,201359.39,629799.13,CASH_OUT,0
5959500,15733.62,0.0,0.0,0.0,0.0,PAYMENT,0
169620,11082.05,0.0,0.0,0.0,0.0,PAYMENT,0
5486594,46462.71,247460.0,200997.29,308428.02,354890.73,TRANSFER,0
2265195,6721.15,0.0,0.0,71471.23,78192.37,TRANSFER,0
2843380,10853.27,0.0,0.0,0.0,0.0,PAYMENT,0
4359174,15196.5,79068.0,63871.5,0.0,0.0,PAYMENT,0
1529782,103867.45,57087.0,0.0,361263.32,465130.77,CASH_OUT,0
5728261,886491.19,94576.0,0.0,223250.31,1109741.5,TRANSFER,0
2350998,387154.71,0.0,0.0,417250.67,804405.38,CASH_OUT,0
1796338,136050.94,0.0,0.0,6046761.51,6182812.45,CASH_OUT,0
1448746,23433.4,0.0,0.0,0.0,0.0,PAYMENT,0
4367408,31257.81,0.0,0.0,0.0,0.0,PAYMENT,0
1009596,5972.99,18135.59,12162.6,0.0,0.0,PAYMENT,0
326208,27302.97,391106.59,363803.62,0.0,0.0,PAYMENT,0
261523,294304.83,0.0,0.0,652017.54,946322.38,CASH_OUT,0
1621701,220071.34,8943888.33,9163959.68,8764735.25,8544663.91,CASH_IN,0
2278727,110689.91,0.0,0.0,1243357.48,1354047.39,TRANSFER,0
1141627,78979.12,10519273.35,10598252.47,3327374.89,3248395.77,CASH_IN,0
5408714,12474.55,0.0,0.0,8756761.1,8769235.65,CASH_OUT,0
5843954,109369.31,50561.0,0.0,0.0,109369.31,CASH_OUT,0
6085583,14503.03,0.0,0.0,0.0,0.0,PAYMENT,0
5185445,202292.62,8507354.14,8709646.76,337135.27,134842.66,CASH_IN,0
3913116,15587.04,0.0,0.0,0.0,0.0,PAYMENT,0
5367543,9937.82,125.0,0.0,0.0,0.0,PAYMENT,0
3065666,7671.2,62210.61,54539.42,0.0,0.0,PAYMENT,0
754320,21141.74,398641.68,377499.94,0.0,0.0,PAYMENT,0
2045975,7541.85,0.0,0.0,0.0,0.0,PAYMENT,0
2699504,84087.48,15335.0,0.0,0.0,84087.48,CASH_OUT,0
5199580,6394.45,0.0,0.0,0.0,0.0,PAYMENT,0
3720411,1614.49,519.0,0.0,0.0,0.0,PAYMENT,0
3426346,494657.08,0.0,0.0,780246.7,1274903.78,TRANSFER,0
294014,46082.33,19831.0,65913.33,0.0,0.0,CASH_IN,0
1745388,4546.64,0.0,0.0,0.0,0.0,PAYMENT,0
1438548,343246.73,0.0,0.0,1300716.82,1643963.55,CASH_OUT,0
5043396,74477.21,175383.84,100906.62,11770186.45,11844663.66,CASH_OUT,0
4856841,1588.73,4119196.09,4120784.81,551392.57,549803.84,CASH_IN,0
6326807,135819.8,14436.0,150255.8,6748579.14,6612759.33,CASH_IN,0
4935607,43759.81,0.0,0.0,14103676.97,14147436.79,CASH_OUT,0
1608640,248.71,62006.0,61757.29,0.0,0.0,PAYMENT,0
5497577,6646.14,7037.15,391.0,0.0,0.0,PAYMENT,0
2478261,279.6,698.0,418.4,0.0,0.0,PAYMENT,0
2554429,7584.78,267803.26,260218.48,0.0,0.0,PAYMENT,0
547616,199630.22,7780360.6,7979990.83,251476.84,51846.62,CASH_IN,0
529132,191773.2,0.0,0.0,3298737.02,3490510.22,CASH_OUT,0
6206232,180541.7,249111.0,68569.3,1135313.77,1315855.47,CASH_OUT,0
4792790,234824.09,3882834.4,4117658.5,12442584.82,12207760.72,CASH_IN,0
4727258,69719.94,0.0,0.0,621023.65,690743.59,CASH_OUT,0
3469042,113090.74,60301.92,0.0,847751.13,960841.87,CASH_OUT,0
5306181,153405.68,0.0,0.0,221060.97,574246.35,CASH_OUT,0
4118769,32994.08,0.0,0.0,249307.59,282301.67,TRANSFER,0
3394134,12796.96,5051.0,0.0,0.0,0.0,PAYMENT,0
5094133,6550.08,195179.91,188629.83,0.0,0.0,PAYMENT,0
2863437,342948.51,1648522.96,1991471.48,949916.28,606967.77,CASH_IN,0
3863027,12882.45,0.0,0.0,0.0,0.0,PAYMENT,0
2209887,143247.34,2937694.19,3080941.53,1639965.0,1496717.66,CASH_IN,0
797571,3708.96,49887.0,46178.04,0.0,0.0,PAYMENT,0
4178469,517487.31,6464157.2,6981644.51,11696454.09,11178966.78,CASH_IN,0
5947580,423024.94,0.0,0.0,4214554.09,4637579.03,CASH_OUT,0
2648447,531873.08,220.0,0.0,344315.37,612980.87,TRANSFER,0
947321,76810.44,30369.0,0.0,0.0,79736.28,TRANSFER,0
13176,455594.8,140758.06,0.0,1078062.48,1930535.01,CASH_OUT,0
4575302,88904.55,8725828.4,8814732.95,202288.54,113383.99,CASH_IN,0
3365385,7491.61,897120.43,904612.04,60015.59,52523.98,CASH_IN,0
2761430,8819.54,32593.0,23773.46,0.0,0.0,PAYMENT,0
2402548,5389.03,10513.0,5123.97,0.0,0.0,PAYMENT,0
3316715,105777.41,3929152.49,4034929.9,273638.08,167860.67,CASH_IN,0
2659197,164730.06,0.0,164730.06,527853.32,363123.26,CASH_IN,0
5218794,12007.34,0.0,0.0,0.0,0.0,PAYMENT,0
5589208,25927.89,6507517.61,6533445.51,970091.03,944163.14,CASH_IN,0
3705779,2894.62,174013.0,176907.62,0.0,0.0,CASH_IN,0
4707973,13651.05,2411388.76,2425039.81,178671.0,0.0,CASH_IN,0
2332239,2950.26,99423.15,96472.88,0.0,0.0,PAYMENT,0
317238,9950.58,73651.0,63700.42,0.0,0.0,PAYMENT,0
2325145,653014.23,20233131.51,20886145.74,3519631.54,2866617.31,CASH_IN,0
3633396,19043.55,1071596.06,1090639.61,50243.4,31199.85,CASH_IN,0
3065398,89694.13,39725.0,0.0,1777095.22,1866789.34,CASH_OUT,0
963463,95350.78,5278800.3,5374151.08,616948.07,521597.29,CASH_IN,0
350845,12347.18,892734.6,880387.42,0.0,0.0,PAYMENT,0
543261,236862.44,0.0,0.0,3489821.4,4124417.39,CASH_OUT,0
4740836,162075.38,5373525.69,5535601.06,3344153.74,3182078.36,CASH_IN,0
4011688,197828.8,195.0,198023.8,0.0,0.0,CASH_IN,0
2653641,825025.08,328611.84,0.0,4890450.87,5715475.94,TRANSFER,0
5174727,23109.78,4684.99,0.0,0.0,0.0,PAYMENT,0
5014857,206093.39,0.0,0.0,1142369.32,1348462.71,CASH_OUT,0
2022583,437976.57,5469457.52,5907434.09,8191975.5,7753998.92,CASH_IN,0
6053765,423066.3,95923.0,518989.3,0.0,0.0,CASH_IN,0
6153859,409570.73,2435400.9,2844971.63,802732.21,393161.48,CASH_IN,0
5750895,12612.02,0.0,0.0,0.0,0.0,PAYMENT,0
4140430,2631.06,11237.0,8605.94,0.0,0.0,PAYMENT,0
578152,27824.55,0.0,0.0,1210569.65,1238394.2,CASH_OUT,0
1519603,131858.35,200804.0,68945.65,0.0,131858.35,CASH_OUT,0
4302361,67837.02,0.0,0.0,256695.54,324532.57,CASH_OUT,0
1773977,116060.38,20206.9,0.0,720422.25,836482.63,CASH_OUT,0
2632736,228709.06,19929.0,0.0,770178.55,998887.61,CASH_OUT,0
5021069,60878.43,0.0,0.0,144216.66,205095.09,CASH_OUT,0
4944790,139583.63,0.0,0.0,280413.19,419996.82,CASH_OUT,0
2616333,77.53,125397.0,125319.47,0.0,77.53,CASH_OUT,0
2168418,336107.21,0.0,0.0,797316.01,1133423.23,CASH_OUT,0
1035018,1881.62,20552.0,18670.38,1512681.17,1514562.78,DEBIT,0
120698,175048.15,16179.0,0.0,1415086.66,1590134.81,CASH_OUT,0
4582856,240.84,24376.0,24135.16,443484.74,443725.57,CASH_OUT,0
3693607,10010.5,6819.0,0.0,0.0,0.0,PAYMENT,0
219757,19193.29,0.0,0.0,0.0,0.0,PAYMENT,0
1117279,54127.82,763.0,0.0,245568.46,299696.28,CASH_OUT,0
4255572,346067.58,50032.0,396099.58,573821.53,227753.95,CASH_IN,0
5804364,461842.37,0.0,0.0,1385242.91,1847085.28,CASH_OUT,0
1192880,8424.68,87604.52,79179.84,0.0,0.0,PAYMENT,0
441973,281755.91,20411.0,0.0,20463.0,112914.52,CASH_OUT,0
3227395,29640.93,0.0,0.0,477258.37,506899.29,CASH_OUT,0
5621122,48928.78,10876.0,0.0,0.0,0.0,PAYMENT,0
1838764,285547.44,231025.0,0.0,138959.65,424507.1,CASH_OUT,0
977384,3490.83,617827.26,614336.43,0.0,0.0,PAYMENT,0
3029284,143093.21,53066.0,0.0,475359.46,618452.68,CASH_OUT,0
5024937,34074.79,0.0,0.0,1804201.34,1838276.13,CASH_OUT,0
6265244,13641.58,141105.0,127463.42,0.0,0.0,PAYMENT,0
3251807,160001.88,26060.0,186061.88,0.0,0.0,CASH_IN,0
3283104,562487.84,0.0,0.0,840693.8,1403181.64,TRANSFER,0
2905230,1331.56,634.84,0.0,0.0,0.0,PAYMENT,0
4058395,1203953.67,0.0,0.0,6362221.76,7566175.42,TRANSFER,0
6244223,12957.91,50120.0,37162.09,0.0,0.0,PAYMENT,0
110300,1957.49,0.0,0.0,0.0,0.0,PAYMENT,0
3089284,238657.46,0.0,0.0,561363.63,800021.09,CASH_OUT,0
1652943,42287.61,0.0,0.0,0.0,0.0,PAYMENT,0
240365,538988.03,12851.0,0.0,11004899.79,11531897.31,CASH_OUT,0
5098651,26763.32,228896.0,202132.68,332073.45,358836.77,CASH_OUT,0
2497751,178242.82,52461.08,230703.91,1019424.69,841181.87,CASH_IN,0
6129693,268863.24,97780.0,366643.24,0.0,0.0,CASH_IN,0
1248843,19726.37,201646.0,181919.63,0.0,0.0,PAYMENT,0
4753661,179590.63,201219.0,21628.37,888780.37,1068370.99,TRANSFER,0
4987442,127524.49,11291.0,0.0,123963.12,251487.62,CASH_OUT,0
5141549,12135.64,270428.23,258292.59,0.0,0.0,PAYMENT,0
3773395,12371.27,0.0,0.0,0.0,0.0,PAYMENT,0
3002762,1121661.85,0.0,0.0,7714562.91,8836224.76,TRANSFER,0
2850389,10766.52,51552.59,40786.07,0.0,0.0,PAYMENT,0
3157028,13460.04,18234.0,4773.96,0.0,0.0,PAYMENT,0
1346153,20672.35,10980.0,0.0,0.0,0.0,PAYMENT,0
3167032,13176.41,1387.0,0.0,0.0,0.0,PAYMENT,0
5748369,16078.86,35952.0,19873.14,0.0,0.0,PAYMENT,0
501689,51676.47,19888.0,71564.47,6055759.44,5827841.37,CASH_IN,0
3146837,142641.07,11483.0,0.0,14592.98,157234.05,CASH_OUT,0
5947808,134787.96,20905.0,0.0,0.0,134787.96,CASH_OUT,0
235303,337861.5,1294222.21,956360.71,9974574.08,11555615.78,CASH_OUT,0
1603951,1123.98,0.0,0.0,0.0,0.0,PAYMENT,0
5966675,244719.33,2779743.83,3024463.17,2560988.85,2316269.51,CASH_IN,0
5486915,547.37,2003.0,1455.63,0.0,0.0,PAYMENT,0
2320698,52676.3,3724529.59,3777205.89,3682773.48,3630097.18,CASH_IN,0
3530661,86220.46,0.0,0.0,687545.89,773766.34,CASH_OUT,0
2510313,294358.59,0.0,0.0,2603207.78,2897566.37,TRANSFER,0
1449517,2316.8,0.0,0.0,0.0,0.0,PAYMENT,0
4622668,140851.11,0.0,0.0,296821.06,437672.17,CASH_OUT,0
3118996,301411.4,19701.63,0.0,7591854.5,7893265.9,CASH_OUT,0
1849240,299248.99,20637.0,319885.99,4492450.71,4193201.72,CASH_IN,0
3161789,2638.28,10758.0,8119.72,0.0,0.0,PAYMENT,0
3999525,185714.95,2387.0,188101.95,0.0,0.0,CASH_IN,0
5529255,190110.18,21942.32,0.0,2022213.72,2212323.9,CASH_OUT,0
492382,27405.69,118099.12,90693.44,0.0,0.0,PAYMENT,0
3120928,4701.91,100527.0,95825.09,0.0,0.0,PAYMENT,0
6088149,25209.08,0.0,0.0,656601.3,681810.38,CASH_OUT,0
3732801,36171.7,856337.0,820165.3,934.72,37106.41,CASH_OUT,0
391977,306814.18,23421166.69,23727980.87,1789079.5,1482265.32,CASH_IN,0
68503,226051.55,0.0,0.0,321432.06,1420808.93,CASH_OUT,0
938465,7315.99,2821176.46,2828492.45,51034.62,43718.63,CASH_IN,0
2021966,7552.8,489164.35,481611.55,0.0,0.0,PAYMENT,0
3859444,235935.47,0.0,0.0,3647443.19,3883378.65,CASH_OUT,0
2492998,774561.65,15415.0,0.0,3115610.67,3890172.32,TRANSFER,0
1454676,55329.32,1058.0,56387.32,850364.83,795035.52,CASH_IN,0
3055558,1932.51,145155.0,143222.49,0.0,0.0,PAYMENT,0
2380939,239384.28,6292783.69,6532167.97,378331.21,138946.93,CASH_IN,0
6124425,79004.34,136892.82,57888.47,2130225.46,2209229.8,CASH_OUT,0
5830442,110012.83,226800.0,116787.17,1190950.65,1300963.48,CASH_OUT,0
1551958,99960.08,14480.0,0.0,0.0,99960.08,CASH_OUT,0
5013200,411362.99,0.0,0.0,937026.42,1348389.42,TRANSFER,0
1568228,4334.98,30829.23,26494.25,0.0,0.0,PAYMENT,0
5169725,70549.78,52009.0,0.0,0.0,70549.78,CASH_OUT,0
1038270,3738.1,319630.0,315891.9,0.0,0.0,PAYMENT,0
435928,284887.14,2992886.38,3277773.52,4890404.27,4605517.13,CASH_IN,0
3091992,5434.1,42286.69,36852.6,0.0,0.0,PAYMENT,0
1402268,1710.53,0.0,0.0,0.0,0.0,PAYMENT,0
4130270,449273.03,9501.0,0.0,539800.77,989073.8,CASH_OUT,0
357832,207676.29,42101.0,0.0,1751745.91,1959422.21,CASH_OUT,0
2632643,5883.79,140007.76,134123.97,0.0,0.0,PAYMENT,0
5342680,269624.27,20403.0,0.0,364391.12,634015.38,CASH_OUT,0
1595675,1170784.28,0.0,0.0,1978726.49,3149510.77,TRANSFER,0
1532930,237205.77,50308.0,0.0,7205192.77,7442398.54,CASH_OUT,0
4308654,191751.76,55421.0,247172.76,0.0,0.0,CASH_IN,0
4808767,161156.09,20016.0,181172.09,0.0,0.0,CASH_IN,0
3929426,22216.05,0.0,0.0,0.0,0.0,PAYMENT,0
657884,604290.85,30160.0,0.0,56906.01,661196.87,CASH_OUT,0
1477066,1591.96,62215.0,60623.04,0.0,0.0,PAYMENT,0
1345593,137066.52,17524318.89,17661385.41,374158.82,237092.3,CASH_IN,0
530424,13076.22,860019.92,846943.69,0.0,0.0,PAYMENT,0
5319006,12390.72,2122.43,0.0,0.0,0.0,PAYMENT,0
5561917,3728.23,98390.0,94661.77,0.0,0.0,PAYMENT,0
4393614,203811.15,91.0,0.0,0.0,203811.15,CASH_OUT,0
1785518,5327.84,0.0,0.0,0.0,0.0,PAYMENT,0
167203,4468.21,0.0,0.0,0.0,0.0,PAYMENT,0
4199794,50731.4,21279.0,0.0,237766.59,288497.99,CASH_OUT,0
5067840,171381.8,47746.0,0.0,967794.74,1139176.54,CASH_OUT,0
5874060,209304.5,5765251.71,5974556.21,951950.1,742645.6,CASH_IN,0
6101051,86386.6,4369161.98,4455548.57,3726079.67,3639693.07,CASH_IN,0
3361541,298623.69,0.0,0.0,3360204.64,3658828.32,TRANSFER,0
2019372,1542042.1,50160.0,0.0,1507170.42,3049212.52,TRANSFER,0
566716,18978.84,3148.0,0.0,0.0,0.0,PAYMENT,0
1549990,23156.85,434.0,23590.85,38610.78,15453.93,CASH_IN,0
716790,352563.09,94512.0,0.0,414471.86,1389769.87,CASH_OUT,0
1668281,21709.68,0.0,0.0,0.0,0.0,PAYMENT,0
2055636,1419.26,0.0,0.0,0.0,0.0,PAYMENT,0
2554274,14114.17,63965.81,49851.64,0.0,0.0,PAYMENT,0
3350416,48651.28,0.0,0.0,1232439.52,1281090.8,CASH_OUT,0
1986533,202598.48,14247.0,216845.48,202056.46,0.0,CASH_IN,0
2043239,183253.56,17462530.34,17645783.9,635929.08,452675.52,CASH_IN,0
4600287,48905.01,30513.0,0.0,0.0,0.0,PAYMENT,0
4073445,237376.58,6394180.91,6631557.49,1444124.05,1207868.51,CASH_IN,0
6107541,12067.57,57428.0,45360.43,0.0,0.0,PAYMENT,0
427387,54883.67,0.0,0.0,305526.05,360409.73,CASH_OUT,0
2611808,16689.79,32119.0,48808.79,0.0,0.0,CASH_IN,0
4790193,18556.19,0.0,0.0,0.0,0.0,PAYMENT,0
2672268,59465.36,20549.0,0.0,350684.37,199958.57,CASH_OUT,0
447823,335792.2,239153.75,574945.95,376668.05,40875.86,CASH_IN,0
5226367,3667.92,0.0,0.0,0.0,0.0,PAYMENT,0
5787039,13239.76,2914.0,0.0,0.0,0.0,PAYMENT,0
4306668,117905.75,1399930.47,1517836.22,750878.29,632972.55,CASH_IN,0
4766592,17215.56,0.0,0.0,0.0,0.0,PAYMENT,0
1656607,401573.17,0.0,0.0,2364260.48,2765833.65,TRANSFER,0
3038461,234112.17,1427.0,0.0,58128.08,426189.11,CASH_OUT,0
3703263,112679.53,137526.0,250205.53,554779.39,442099.86,CASH_IN,0
453895,100.74,0.0,0.0,0.0,0.0,PAYMENT,0
1944906,278833.48,4722990.55,5001824.03,995564.75,716731.27,CASH_IN,0
5051427,318539.33,8854067.31,9172606.64,1192200.5,873661.17,CASH_IN,0
3207539,137267.25,11584023.41,11721290.66,2040698.18,1903430.93,CASH_IN,0
3838860,2711.98,83200.0,80488.02,0.0,0.0,PAYMENT,0
1818474,243365.33,13777.0,0.0,1034401.47,1024434.61,CASH_OUT,0
5524104,13684.25,2566.0,0.0,375484.47,389168.72,DEBIT,0
2914994,142898.55,0.0,0.0,20147576.13,20426135.25,CASH_OUT,0
5053738,16489.55,95101.33,78611.78,0.0,0.0,PAYMENT,0
154638,16665.53,252813.57,236148.03,0.0,0.0,PAYMENT,0
2713520,181241.77,70.0,181311.77,49155.23,0.0,CASH_IN,0
3838847,137831.52,0.0,0.0,412769.31,550600.83,CASH_OUT,0
5617333,1727571.98,16207.0,0.0,965021.82,2692593.79,TRANSFER,0
2247259,6120.13,0.0,0.0,0.0,0.0,PAYMENT,0
4097717,20245.94,0.0,0.0,334301.42,354547.36,CASH_OUT,0
984765,15851.9,0.0,0.0,0.0,0.0,PAYMENT,0
179884,1972.52,184643.26,182670.74,0.0,0.0,PAYMENT,0
5844933,30867.96,55060.56,24192.6,0.0,0.0,PAYMENT,0
5713626,24835.82,877.0,0.0,0.0,24835.82,CASH_OUT,0
5954876,3067.67,3798.0,730.33,0.0,0.0,PAYMENT,0
3583146,25124.59,7215.0,32339.59,445581.72,420457.13,CASH_IN,0
3644416,12586.79,41531.0,28944.21,0.0,0.0,PAYMENT,0
1254686,46659.19,0.0,0.0,136137.85,182797.04,CASH_OUT,0
3634238,215973.94,0.0,0.0,860985.48,1076959.41,CASH_OUT,0
3679685,46266.71,852061.27,898327.98,103344.2,57077.49,CASH_IN,0
2396103,125333.96,0.0,0.0,1624427.44,1749761.41,TRANSFER,0
4734205,373513.25,14235826.41,14609339.66,759386.28,385873.02,CASH_IN,0
2373990,212384.39,5003399.73,5215784.13,1447061.15,1234676.76,CASH_IN,0
5608459,1652968.04,294355.48,0.0,13182656.99,14835625.04,TRANSFER,0
2362229,145603.71,6570.0,0.0,325605.61,471209.32,CASH_OUT,0
3991674,1438020.57,340620.0,0.0,6641.48,1444662.05,TRANSFER,0
798718,74854.19,1720988.92,1795843.1,397254.01,678300.77,CASH_IN,0
2071039,235817.1,0.0,0.0,349067.83,584884.93,CASH_OUT,0
3504729,348936.52,13479454.09,13828390.61,968458.33,619521.81,CASH_IN,0
4926336,20821.7,9836.43,0.0,0.0,0.0,PAYMENT,0
2534795,144606.4,101298.0,0.0,684548.2,829154.6,CASH_OUT,0
5224446,44398.38,0.0,0.0,0.0,0.0,PAYMENT,0
216626,307153.98,14023.0,0.0,0.0,307153.98,CASH_OUT,0
5747494,32708.18,23816.0,0.0,0.0,0.0,PAYMENT,0
479009,5088.2,664.0,0.0,0.0,0.0,PAYMENT,0
3147698,22479.43,2487847.36,2510326.79,4828390.88,4805911.45,CASH_IN,0
5605984,26247.3,535.0,0.0,0.0,0.0,PAYMENT,0
3068794,8346.12,248708.22,240362.1,0.0,0.0,PAYMENT,0
3976567,15097.39,51750.0,36652.61,0.0,0.0,PAYMENT,0
5111969,179116.3,5534.0,184650.3,0.0,0.0,CASH_IN,0
1646370,59195.98,0.0,0.0,341096.09,400292.07,CASH_OUT,0
2077515,23125.46,0.0,0.0,0.0,0.0,PAYMENT,0
